title,id,url,HITId,WorkerId0,WorkerId1,WorkerId2,AssignmentStatus0,AssignmentStatus1,AssignmentStatus2,labels0,labels1,labels2,labels_enriched0,labels_enriched1,labels_enriched2,labels_enriched_majority
Aki Yli-Salomäki.jpg,47954892,https://upload.wikimedia.org/wikipedia/commons/e/eb/Aki_Yli-Salom%C3%A4ki.jpg,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,{'People'},{'Geology & Fossils'},{'People'},"{'People', 'Society'}","{'STEM', 'Geology & Fossils'}","{'People', 'Society'}","{'People', 'Society'}"
Joseph.Fooling.Around.JPG,19888815,https://upload.wikimedia.org/wikipedia/commons/3/37/Joseph.Fooling.Around.JPG,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,"{'People', 'History'}","{'People', 'History'}","{'People', 'History'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}"
Duhok Stadium IRAQ.jpg,86296517,https://upload.wikimedia.org/wikipedia/commons/5/52/Duhok_Stadium_IRAQ.jpg,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,"{'Events', 'Places'}",{'None'},{'None'},"{'Events', 'Places', 'Society'}",set(),set(),set()
Kanye West Coke Live Music Festival 2011 (6314648600) (cropped).jpg,70642801,https://upload.wikimedia.org/wikipedia/commons/3/39/Kanye_West_Coke_Live_Music_Festival_2011_%286314648600%29_%28cropped%29.jpg,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,"{'Events', 'People'}","{'Events', 'People'}","{'Events', 'People', 'Music'}","{'Events', 'People', 'Society'}","{'Events', 'People', 'Society'}","{'Culture', 'Music', 'Society', 'Events', 'People'}","{'Events', 'People', 'Society'}"
Aerial perspective of Ferntree Gully Quarry Recreational Reserve.jpg,75972965,https://upload.wikimedia.org/wikipedia/commons/1/11/Aerial_perspective_of_Ferntree_Gully_Quarry_Recreational_Reserve.jpg,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,{'Places'},{'Landscapes'},"{'Landscapes', 'Places', 'Plants'}",{'Places'},"{'Landscapes', 'Places'}","{'STEM', 'Plants', 'Nature', 'Landscapes', 'Places'}","{'Landscapes', 'Places'}"
Carlos garcia soccer.jpg,16703203,https://upload.wikimedia.org/wikipedia/commons/d/dc/Carlos_garcia_soccer.jpg,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
Guerbet ReactionMechanism.png,8052361,https://upload.wikimedia.org/wikipedia/commons/f/f2/Guerbet_ReactionMechanism.png,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,"{'Chemistry', 'Diagrams'}",{'Diagrams'},"{'Chemistry', 'Medicine & Health', 'Mathematics', 'Diagrams'}","{'Chemistry', 'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'Chemistry', 'STEM', 'Medicine & Health', 'Mathematics', 'Diagrams'}","{'Chemistry', 'STEM', 'Diagrams'}"
Giuseppe Zatrillas.jpg,30392940,https://upload.wikimedia.org/wikipedia/commons/6/64/Giuseppe_Zatrillas.jpg,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,"{'Art', 'People'}","{'People', 'History'}","{'Art', 'People', 'History'}","{'Art', 'Culture', 'People', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Art', 'Culture', 'Society', 'People', 'History'}","{'Art', 'Culture', 'Society', 'People', 'History'}"
Alex Mack.jpg,52282705,https://upload.wikimedia.org/wikipedia/commons/e/ed/Alex_Mack.jpg,3LEG2HW4VUYGH781JRUF55TFTB6F2A,A28RL79ONUXTET,A32OTBQ9Y8ZJUP,A6M7YIG6KKHPA,Submitted,Submitted,Submitted,{'Sports'},{'Sports'},"{'Sports', 'People'}","{'Sports', 'Society'}","{'Sports', 'Society'}","{'Sports', 'People', 'Society'}","{'Sports', 'Society'}"
Ester-from-carboxylate-and-alkyl-halide-2D-skeletal.png,4182099,https://upload.wikimedia.org/wikipedia/commons/c/cb/Ester-from-carboxylate-and-alkyl-halide-2D-skeletal.png,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'Diagrams'},{'Diagrams'},"{'Chemistry', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'Chemistry', 'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}"
Michael Reaction Mechanism.png,1503014,https://upload.wikimedia.org/wikipedia/commons/a/a6/Michael_Reaction_Mechanism.png,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'Diagrams'},{'Diagrams'},"{'Chemistry', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'Chemistry', 'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}"
SL73.JPG,1820541,https://upload.wikimedia.org/wikipedia/commons/b/bd/SL73.JPG,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'Landscapes'},"{'Transportation', 'Architecture', 'Plants'}",{'Transportation'},"{'Landscapes', 'Places'}","{'Transportation', 'Architecture', 'Society', 'STEM', 'Plants', 'Nature', 'Places'}","{'Transportation', 'Society'}","{'Transportation', 'Places', 'Society'}"
DengMichael.png,23251534,https://upload.wikimedia.org/wikipedia/commons/d/d7/DengMichael.png,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'Diagrams'},{'Diagrams'},"{'Chemistry', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'Chemistry', 'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}"
Titanic-Romsey.jpg,78006560,https://upload.wikimedia.org/wikipedia/commons/9/9f/Titanic-Romsey.jpg,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'History'},{'Monuments & Memorials'},{'Monuments & Memorials'},"{'Culture', 'History'}","{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Places'}"
Russell Westbrook (32077032673).jpg,56274198,https://upload.wikimedia.org/wikipedia/commons/8/87/Russell_Westbrook_%2832077032673%29.jpg,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'Sports'},"{'Events', 'Sports', 'People'}","{'Sports', 'People'}","{'Sports', 'Society'}","{'Events', 'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}"
Rheineck 180214.jpg,31238134,https://upload.wikimedia.org/wikipedia/commons/1/1c/Rheineck_180214.jpg,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'Architecture'},"{'Transportation', 'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Transportation', 'Architecture', 'Places', 'Society'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
World Oil Reserves Bill Bbl 1980-2012.png,28883152,https://upload.wikimedia.org/wikipedia/commons/2/26/World_Oil_Reserves_Bill_Bbl_1980-2012.png,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'Diagrams'},{'Diagrams'},{'Diagrams'},"{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}"
"2012-04-24 Stewart County; Louvale, GA - Louvale Church Row - Antioch Institute.jpg",67097297,https://upload.wikimedia.org/wikipedia/commons/9/97/2012-04-24_Stewart_County%3B_Louvale%2C_GA_-_Louvale_Church_Row_-_Antioch_Institute.jpg,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'Architecture'},"{'Architecture', 'Plants'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'STEM', 'Plants', 'Nature', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Blake Ferguson LSU.jpg,84643807,https://upload.wikimedia.org/wikipedia/commons/2/29/Blake_Ferguson_LSU.jpg,3MNJFORX9QF8G4RO1AWD3CWRDLXF5B,A242C0L3VKLB2A,A28RRYZ732VZIG,A2OVOVZBJYUO,Submitted,Submitted,Submitted,{'Sports'},"{'Sports', 'People'}","{'Sports', 'People'}","{'Sports', 'Society'}","{'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}"
DRINGJ.png,49178889,https://upload.wikimedia.org/wikipedia/commons/1/1c/DRINGJ.png,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Chemistry'},"{'Medicine & Health', 'Diagrams'}",{'Chemistry'},"{'Chemistry', 'STEM'}","{'Medicine & Health', 'STEM', 'Diagrams'}","{'Chemistry', 'STEM'}","{'Chemistry', 'STEM'}"
"Ralph Fiennes from ""The White Crow"" at Opening Ceremony of the Tokyo International Film Festival 2018 (31747095048).jpg",73983279,https://upload.wikimedia.org/wikipedia/commons/e/e1/Ralph_Fiennes_from_%22The_White_Crow%22_at_Opening_Ceremony_of_the_Tokyo_International_Film_Festival_2018_%2831747095048%29.jpg,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
THajek.jpg,4018632,https://upload.wikimedia.org/wikipedia/commons/3/35/THajek.jpg,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'People', 'History'}","{'Art', 'People'}","{'People', 'History'}","{'Culture', 'People', 'History', 'Society'}","{'Art', 'Culture', 'People', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}"
"Léon Bouthillier, comte de Chavigny.PNG",12279218,https://upload.wikimedia.org/wikipedia/commons/d/d8/L%C3%A9on_Bouthillier%2C_comte_de_Chavigny.PNG,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'People'},"{'Art', 'People'}","{'People', 'History'}","{'People', 'Society'}","{'Art', 'Culture', 'People', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'Society'}"
31 rightside up.png,41708431,https://upload.wikimedia.org/wikipedia/commons/f/f2/31_rightside_up.png,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Mathematics'},{'Mathematics'},{'Mathematics'},"{'STEM', 'Mathematics'}","{'STEM', 'Mathematics'}","{'STEM', 'Mathematics'}","{'STEM', 'Mathematics'}"
Hiyama-Denmark Coupling Example with (-OTBS).png,17608630,https://upload.wikimedia.org/wikipedia/commons/3/3b/Hiyama-Denmark_Coupling_Example_with_%28-OTBS%29.png,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Chemistry'},{'Diagrams'},{'Chemistry'},"{'Chemistry', 'STEM'}","{'STEM', 'Diagrams'}","{'Chemistry', 'STEM'}","{'Chemistry', 'STEM'}"
Manuel-NCAA'47Runnerup.jpg,69726924,https://upload.wikimedia.org/wikipedia/commons/7/7c/Manuel-NCAA%2747Runnerup.jpg,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'People'},"{'People', 'History', 'Plants'}","{'People', 'History'}","{'People', 'Society'}","{'Culture', 'Society', 'People', 'STEM', 'Plants', 'Nature', 'History'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}"
Douglas Havoc II Turbinlite 1459 Flight RAF c1942.jpg,19547555,https://upload.wikimedia.org/wikipedia/commons/a/a0/Douglas_Havoc_II_Turbinlite_1459_Flight_RAF_c1942.jpg,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Technology & Engineering'},"{'Transportation', 'History'}","{'Transportation', 'History', 'Technology & Engineering'}","{'STEM', 'Technology & Engineering'}","{'Transportation', 'Culture', 'History', 'Society'}","{'Transportation', 'Culture', 'Society', 'STEM', 'History', 'Technology & Engineering'}","{'Transportation', 'Culture', 'Society', 'STEM', 'History', 'Technology & Engineering'}"
Joao Gilberto.jpg,741270,https://upload.wikimedia.org/wikipedia/commons/b/b1/Joao_Gilberto.jpg,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Music'},"{'People', 'Music'}","{'Events', 'People', 'Music'}","{'Culture', 'Music'}","{'Culture', 'People', 'Music', 'Society'}","{'Culture', 'Music', 'Society', 'Events', 'People'}","{'Culture', 'People', 'Music', 'Society'}"
Chestnut Hill King's Bend Alabama.jpg,11866560,https://upload.wikimedia.org/wikipedia/commons/e/ed/Chestnut_Hill_King%27s_Bend_Alabama.jpg,3PMR2DOWP3CYIOUZHT0UC8Z0OVO54D,A33I0A28TLIR6J,ABVP1XX3ZOMKL,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Art', 'History'}","{'Art', 'Plants', 'Landscapes'}","{'Art', 'Places'}","{'Art', 'Culture', 'History'}","{'Art', 'Culture', 'STEM', 'Plants', 'Nature', 'Landscapes', 'Places'}","{'Art', 'Culture', 'Places'}","{'Art', 'Culture', 'Places'}"
Sea Mills dock wall and bridge.jpg,1141027,https://upload.wikimedia.org/wikipedia/commons/5/5a/Sea_Mills_dock_wall_and_bridge.jpg,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Transportation', 'Places'}","{'Transportation', 'Places'}","{'Landscapes', 'Transportation'}","{'Transportation', 'Places', 'Society'}","{'Transportation', 'Places', 'Society'}","{'Landscapes', 'Transportation', 'Places', 'Society'}","{'Transportation', 'Places', 'Society'}"
Logan Ondrusek 2006.jpg,10114832,https://upload.wikimedia.org/wikipedia/commons/a/a9/Logan_Ondrusek_2006.jpg,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Sports', 'People'}","{'Sports', 'People'}","{'Sports', 'People'}","{'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}","{'Sports', 'People', 'Society'}"
Pittsburgh light rail.jpg,12362066,https://upload.wikimedia.org/wikipedia/commons/2/25/Pittsburgh_light_rail.jpg,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Transportation'},"{'Transportation', 'Places'}",{'Transportation'},"{'Transportation', 'Society'}","{'Transportation', 'Places', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
Sphere of influence on ratio m M.png,75973972,https://upload.wikimedia.org/wikipedia/commons/4/43/Sphere_of_influence_on_ratio_m_M.png,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Space', 'Diagrams'}","{'Space', 'Diagrams'}",{'Diagrams'},"{'STEM', 'Space', 'Diagrams'}","{'STEM', 'Space', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Space', 'Diagrams'}"
Uniform continuity animation.gif,16223862,https://upload.wikimedia.org/wikipedia/commons/3/39/Uniform_continuity_animation.gif,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Diagrams'},{'Diagrams'},{'Diagrams'},"{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}"
1216 at Cross Harbour Tunnel Toll Plaza (20190119115520).jpg,75955497,https://upload.wikimedia.org/wikipedia/commons/f/fd/1216_at_Cross_Harbour_Tunnel_Toll_Plaza_%2820190119115520%29.jpg,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Transportation'},{'Transportation'},{'Transportation'},"{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
Ricardo Domeneck at Fokus Lyrik 2019 01.jpg,79264084,https://upload.wikimedia.org/wikipedia/commons/9/90/Ricardo_Domeneck_at_Fokus_Lyrik_2019_01.jpg,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
Self-assembled monolayer.svg,68470397,https://upload.wikimedia.org/wikipedia/commons/9/98/Self-assembled_monolayer.svg,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Chemistry', 'Diagrams'}",{'Diagrams'},{'Diagrams'},"{'Chemistry', 'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}"
Paris-LOC cph 3b40741.jpg,351905,https://upload.wikimedia.org/wikipedia/commons/9/92/Paris-LOC_cph_3b40741.jpg,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'None'},{'None'},{'None'},set(),set(),set(),set()
Llampha junction. - geograph.org.uk - 917684.jpg,13605467,https://upload.wikimedia.org/wikipedia/commons/c/c0/Llampha_junction._-_geograph.org.uk_-_917684.jpg,3QHITW7OZ3K2DZTEAMYONMGRC17AQ6,A2541C8MY0BYV3,A3PRQ2GSU42718,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Architecture', 'Places'}","{'Landscapes', 'Architecture', 'Places'}",{'Places'},"{'Architecture', 'Places'}","{'Landscapes', 'Architecture', 'Places'}",{'Places'},"{'Architecture', 'Places'}"
PetraCart.jpg,12239634,https://upload.wikimedia.org/wikipedia/commons/c/c6/PetraCart.jpg,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'Transportation'},{'Transportation'},{'Transportation'},"{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
Reince Priebus by Gage Skidmore 6.jpg,53638503,https://upload.wikimedia.org/wikipedia/commons/d/d5/Reince_Priebus_by_Gage_Skidmore_6.jpg,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'People'},{'People'},{'Politics'},"{'People', 'Society'}","{'People', 'Society'}","{'Society', 'Politics'}","{'People', 'Society'}"
Housset (Aisne) mairie-école.JPG,33759010,https://upload.wikimedia.org/wikipedia/commons/8/83/Housset_%28Aisne%29_mairie-%C3%A9cole.JPG,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'Architecture'},{'Architecture'},"{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Josip Križan.jpg,9052324,https://upload.wikimedia.org/wikipedia/commons/5/5d/Josip_Kri%C5%BEan.jpg,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'People'},"{'People', 'History'}","{'People', 'History'}","{'People', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}"
"Volendam tegen DWSA 3-1, elftal van DWSA, Bestanddeelnr 910-6226.jpg",65315819,https://upload.wikimedia.org/wikipedia/commons/0/01/Volendam_tegen_DWSA_3-1%2C_elftal_van_DWSA%2C_Bestanddeelnr_910-6226.jpg,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'Sports'},"{'Sports', 'History'}","{'Events', 'Sports', 'History'}","{'Sports', 'Society'}","{'Sports', 'Culture', 'History', 'Society'}","{'Culture', 'Society', 'Events', 'Sports', 'History'}","{'Sports', 'Culture', 'History', 'Society'}"
Synthesis square.gif,468472,https://upload.wikimedia.org/wikipedia/commons/0/0a/Synthesis_square.gif,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'Diagrams'},{'Diagrams'},"{'Mathematics', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Mathematics', 'Diagrams'}","{'STEM', 'Diagrams'}"
Ngauranga railway station 03.JPG,17930092,https://upload.wikimedia.org/wikipedia/commons/2/28/Ngauranga_railway_station_03.JPG,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'Landscapes'},{'Places'},{'Places'},"{'Landscapes', 'Places'}",{'Places'},{'Places'},{'Places'}
Little Sisters of the Poor Home for the Aged.jpg,46714306,https://upload.wikimedia.org/wikipedia/commons/4/43/Little_Sisters_of_the_Poor_Home_for_the_Aged.jpg,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'Architecture'},{'Architecture'},{'Architecture'},"{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Everyone has Influenza - The Round of Doctors and Druggists.jpg,51041268,https://upload.wikimedia.org/wikipedia/commons/1/17/Everyone_has_Influenza_-_The_Round_of_Doctors_and_Druggists.jpg,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'Art'},{'Art'},{'Art'},"{'Art', 'Culture'}","{'Art', 'Culture'}","{'Art', 'Culture'}","{'Art', 'Culture'}"
"The Rasmus, Tampere, 2006.jpg",957850,https://upload.wikimedia.org/wikipedia/commons/1/1a/The_Rasmus%2C_Tampere%2C_2006.jpg,3QX22DUVP3SVK8YKTOI320AZNABMVW,A2YO837C0O1E91,AEIACTPDXL4MJ,AFFXVHHBUWW4D,Submitted,Submitted,Submitted,{'Music'},"{'Events', 'Music'}","{'Events', 'Music'}","{'Culture', 'Music'}","{'Events', 'Culture', 'Music', 'Society'}","{'Events', 'Culture', 'Music', 'Society'}","{'Events', 'Culture', 'Music', 'Society'}"
Sharononj Sandra.JPG,3174391,https://upload.wikimedia.org/wikipedia/commons/7/73/Sharononj_Sandra.JPG,3R16PJFTTI2107F2OG40EXIILLJK4D,A2803ZK05KU1ZL,A2MTOSH583K270,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
Constitution Monument in Port-au-Prince 2018.jpg,68872721,https://upload.wikimedia.org/wikipedia/commons/8/8e/Constitution_Monument_in_Port-au-Prince_2018.jpg,3R16PJFTTI2107F2OG40EXIILLJK4D,A2803ZK05KU1ZL,A2MTOSH583K270,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Architecture'},{'Monuments & Memorials'},"{'Monuments & Memorials', 'Architecture'}","{'Architecture', 'Places'}","{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Architecture', 'Places'}","{'Monuments & Memorials', 'Architecture', 'Places'}"
Neuf livres dans la collection Bibliothèque de La Pléiade.jpg,37222415,https://upload.wikimedia.org/wikipedia/commons/8/82/Neuf_livres_dans_la_collection_Biblioth%C3%A8que_de_La_Pl%C3%A9iade.jpg,3R16PJFTTI2107F2OG40EXIILLJK4D,A2803ZK05KU1ZL,A2MTOSH583K270,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'None'},{'Literature'},{'Literature'},set(),"{'Culture', 'Literature'}","{'Culture', 'Literature'}","{'Culture', 'Literature'}"
A map of the Eastern boundary of France to illustrate The Second Peace of Paris 20th Nov 1815.jpg,35126456,https://upload.wikimedia.org/wikipedia/commons/e/e4/A_map_of_the_Eastern_boundary_of_France_to_illustrate_The_Second_Peace_of_Paris_20th_Nov_1815.jpg,3R16PJFTTI2107F2OG40EXIILLJK4D,A2803ZK05KU1ZL,A2MTOSH583K270,A33I0A28TLIR6J,Submitted,Submitted,Submitted,{'Maps & Flags'},{'Maps & Flags'},"{'History', 'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Culture', 'History', 'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}"
