title,id,url,HITId,WorkerId0,WorkerId1,WorkerId2,AssignmentStatus0,AssignmentStatus1,AssignmentStatus2,labels0,labels1,labels2,labels_enriched0,labels_enriched1,labels_enriched2,labels_enriched_majority
Cologne Germany Flora-Köln-00.jpg,33384615,https://upload.wikimedia.org/wikipedia/commons/c/cd/Cologne_Germany_Flora-K%C3%B6ln-00.jpg,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,{'Architecture'},{'Architecture'},{'Architecture'},"{'Places', 'Architecture'}","{'Places', 'Architecture'}","{'Places', 'Architecture'}","{'Architecture', 'Places'}"
William O'Dwyer (cropped).jpg,88444692,https://upload.wikimedia.org/wikipedia/commons/8/89/William_O%27Dwyer_%28cropped%29.jpg,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,{'People'},{'People'},{'People'},"{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}"
Boys King Arthur - N. C. Wyeth - p278.jpg,2897141,https://upload.wikimedia.org/wikipedia/commons/3/38/Boys_King_Arthur_-_N._C._Wyeth_-_p278.jpg,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,"{'History', 'Architecture', 'People'}","{'People', 'Transportation', 'Landscapes', 'History', 'Animals'}","{'Art', 'Monuments & Memorials'}","{'Society', 'People', 'Architecture', 'History', 'Places', 'Culture'}","{'Society', 'People', 'Transportation', 'Landscapes', 'History', 'Nature', 'Places', 'Animals', 'Culture', 'STEM'}","{'Places', 'Art', 'Culture', 'Monuments & Memorials'}","{'Society', 'People', 'History', 'Places', 'Culture'}"
Eremophila fraseri fraseri (habit).jpg,51050939,https://upload.wikimedia.org/wikipedia/commons/c/c4/Eremophila_fraseri_fraseri_%28habit%29.jpg,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,{'Plants'},{'Plants'},{'Plants'},"{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
Old lga Richmond.png,3241466,https://upload.wikimedia.org/wikipedia/commons/e/e8/Old_lga_Richmond.png,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,"{'Logos & Symbols', 'History'}",{'Maps & Flags'},{'Maps & Flags'},"{'Logos & Symbols', 'History', 'Culture'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}"
Main Road Sungai Pinang 2 - panoramio.jpg,53327464,https://upload.wikimedia.org/wikipedia/commons/0/0a/Main_Road_Sungai_Pinang_2_-_panoramio.jpg,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,"{'Plants', 'People'}","{'Places', 'Transportation'}",{'Places'},"{'Plants', 'Society', 'People', 'Nature', 'STEM'}","{'Society', 'Places', 'Transportation'}",{'Places'},"{'Society', 'Places'}"
Swedish scrabble tiles.jpg,939660,https://upload.wikimedia.org/wikipedia/commons/2/2f/Swedish_scrabble_tiles.jpg,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,{'None'},{'None'},{'None'},set(),set(),set(),set()
2008 Democratic Primary Delegate Chart.png,42604522,https://upload.wikimedia.org/wikipedia/commons/a/a9/2008_Democratic_Primary_Delegate_Chart.png,3OKP4QVBQH8B0AZ07QTCT8CP68TAGU,A1XT18HD14FKF3,A2CJFO19NY4T5R,A61DZEEWUD0LN,Approved,Approved,Approved,"{'Logos & Symbols', 'Diagrams'}",{'Diagrams'},{'Diagrams'},"{'Logos & Symbols', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Phalaenopsis celebensis Orchi 206-1.jpg,36882241,https://upload.wikimedia.org/wikipedia/commons/2/2f/Phalaenopsis_celebensis_Orchi_206-1.jpg,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,{'Plants'},{'Plants'},{'Plants'},"{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
Alloxylon pinnatum rangemap.png,23318333,https://upload.wikimedia.org/wikipedia/commons/7/70/Alloxylon_pinnatum_rangemap.png,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,{'Maps & Flags'},{'Maps & Flags'},"{'Diagrams', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Maps & Flags', 'Places', 'Diagrams', 'STEM'}","{'Places', 'Maps & Flags'}"
"Fort George, 2003 (3).JPG",28073589,https://upload.wikimedia.org/wikipedia/commons/4/46/Fort_George%2C_2003_%283%29.JPG,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'Places', 'Architecture'}",{'Architecture'},{'Places'},"{'Places', 'Architecture'}","{'Places', 'Architecture'}",{'Places'},"{'Architecture', 'Places'}"
97th Bombardment Group B-17E Flying Fortress 41-2578.jpg,38811524,https://upload.wikimedia.org/wikipedia/commons/9/9c/97th_Bombardment_Group_B-17E_Flying_Fortress_41-2578.jpg,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,{'Transportation'},{'Space'},"{'Technology & Engineering', 'Transportation'}","{'Society', 'Transportation'}","{'Space', 'STEM'}","{'Society', 'Technology & Engineering', 'Transportation', 'STEM'}","{'Society', 'Transportation', 'STEM'}"
Halszkaraptor pelvic region.png,92916205,https://upload.wikimedia.org/wikipedia/commons/f/f6/Halszkaraptor_pelvic_region.png,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,{'Fossils'},{'Fossils'},"{'Technology & Engineering', 'Fossils'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'Technology & Engineering', 'STEM'}","{'Nature', 'Fossils', 'STEM'}"
Erevan - La forteresse d'Erébouni 03.JPG,3848216,https://upload.wikimedia.org/wikipedia/commons/a/a2/Erevan_-_La_forteresse_d%27Er%C3%A9bouni_03.JPG,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,{'Architecture'},{'Architecture'},{'Places'},"{'Places', 'Architecture'}","{'Places', 'Architecture'}",{'Places'},"{'Architecture', 'Places'}"
Chicanopoetry4.jpg,3983698,https://upload.wikimedia.org/wikipedia/commons/d/d4/Chicanopoetry4.jpg,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,{'People'},{'People'},"{'People', 'Events'}","{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People', 'Events'}","{'Society', 'People'}"
Alkylation.png,17575772,https://upload.wikimedia.org/wikipedia/commons/1/13/Alkylation.png,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,{'Chemistry'},{'Mathematics'},"{'Chemistry', 'Diagrams'}","{'Chemistry', 'STEM'}","{'Mathematics', 'STEM'}","{'Chemistry', 'Diagrams', 'STEM'}","{'Chemistry', 'STEM'}"
Fremantle War Memorial (front).jpg,19129869,https://upload.wikimedia.org/wikipedia/commons/6/60/Fremantle_War_Memorial_%28front%29.jpg,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'Architecture', 'Maps & Flags'}",{'Belief'},"{'Places', 'Monuments & Memorials'}","{'Places', 'Architecture', 'Maps & Flags'}","{'Belief', 'Culture'}","{'Places', 'Monuments & Memorials'}",{'Places'}
Tetrazolium reduction.png,4427975,https://upload.wikimedia.org/wikipedia/commons/7/70/Tetrazolium_reduction.png,3OND0WXMIBQSQJBN71DGAREH6N4HEV,A2WQOPD3IYLITQ,A3LNJ12VR8U4HJ,AZ69TBTDH7AZS,Approved,Approved,Approved,{'None'},{'None'},{'None'},set(),set(),set(),set()
Obserwatorium na Suchorze 02.JPG,4327563,https://upload.wikimedia.org/wikipedia/commons/5/5c/Obserwatorium_na_Suchorze_02.JPG,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,{'Belief'},"{'Places', 'Technology & Engineering'}",{'Architecture'},"{'Belief', 'Culture'}","{'Places', 'Technology & Engineering', 'STEM'}","{'Places', 'Architecture'}",{'Places'}
"Jacopo della quercia, fede.JPG",17134893,https://upload.wikimedia.org/wikipedia/commons/2/28/Jacopo_della_quercia%2C_fede.JPG,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,{'Monuments & Memorials'},"{'History', 'Monuments & Memorials'}",{'Monuments & Memorials'},"{'Places', 'Monuments & Memorials'}","{'Places', 'History', 'Culture', 'Monuments & Memorials'}","{'Places', 'Monuments & Memorials'}","{'Places', 'Monuments & Memorials'}"
Cube t012 af4.png,18013845,https://upload.wikimedia.org/wikipedia/commons/7/75/Cube_t012_af4.png,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,{'Diagrams'},{'Diagrams'},{'Mathematics'},"{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Mathematics', 'STEM'}","{'Diagrams', 'STEM'}"
Vallecalle-Village.jpg,5167848,https://upload.wikimedia.org/wikipedia/commons/f/f0/Vallecalle-Village.jpg,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,{'Belief'},{'Places'},"{'Landscapes', 'Architecture'}","{'Belief', 'Culture'}",{'Places'},"{'Places', 'Landscapes', 'Architecture'}",{'Places'}
Lymnea auricularia1pl.jpg,2865278,https://upload.wikimedia.org/wikipedia/commons/a/a1/Lymnea_auricularia1pl.jpg,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,{'Animals'},{'Plants'},{'Food'},"{'Animals', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Culture', 'Food'}","{'Nature', 'STEM'}"
"Raiatea – Avant la pacification. – Officiers indigènes, à Avera (2-cropped).jpg",85290303,https://upload.wikimedia.org/wikipedia/commons/c/c6/Raiatea_%E2%80%93_Avant_la_pacification._%E2%80%93_Officiers_indig%C3%A8nes%2C_%C3%A0_Avera_%282-cropped%29.jpg,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,"{'History', 'People'}","{'History', 'Events'}",{'People'},"{'History', 'Society', 'Culture', 'People'}","{'History', 'Society', 'Culture', 'Events'}","{'Society', 'People'}","{'History', 'Society', 'Culture', 'People'}"
M 78 10 amiral Leone Viale min Marine.jpg,17737875,https://upload.wikimedia.org/wikipedia/commons/5/5a/M_78_10_amiral_Leone_Viale_min_Marine.jpg,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,{'People'},"{'History', 'People'}","{'Politics', 'People'}","{'Society', 'People'}","{'History', 'Society', 'Culture', 'People'}","{'Society', 'Politics', 'People'}","{'Society', 'People'}"
Villarroya Vilalta.jpg,85951053,https://upload.wikimedia.org/wikipedia/commons/1/13/Villarroya_Vilalta.jpg,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,{'People'},"{'History', 'People'}","{'Politics', 'People', 'Maps & Flags'}","{'Society', 'People'}","{'History', 'Society', 'Culture', 'People'}","{'Society', 'People', 'Politics', 'Places', 'Maps & Flags'}","{'Society', 'People'}"
Dechow Mustin ehemalige innerdeutsche Grenze 2011-07-10 007.JPG,15805026,https://upload.wikimedia.org/wikipedia/commons/3/33/Dechow_Mustin_ehemalige_innerdeutsche_Grenze_2011-07-10_007.JPG,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,{'Landscapes'},"{'Logos & Symbols', 'Places', 'Maps & Flags'}",{'Places'},"{'Places', 'Landscapes'}","{'Logos & Symbols', 'Places', 'Maps & Flags'}",{'Places'},{'Places'}
Balinovahouse.jpg,11574227,https://upload.wikimedia.org/wikipedia/commons/2/27/Balinovahouse.jpg,3OZ4VAIBFCQ5J0SZQR5BM8IIJABJV8,A1OSJTNI18VOKL,A1YX741QQSMKPS,A2WQOPD3IYLITQ,Approved,Approved,Approved,{'Architecture'},"{'Places', 'Architecture', 'People'}","{'Places', 'Architecture'}","{'Places', 'Architecture'}","{'Places', 'Society', 'Architecture', 'People'}","{'Places', 'Architecture'}","{'Architecture', 'Places'}"
Canis latrans latrans Pennington County SD.jpg,24506977,https://upload.wikimedia.org/wikipedia/commons/3/38/Canis_latrans_latrans_Pennington_County_SD.jpg,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'Plants', 'Geology', 'Events'}","{'Animals', 'Places'}",{'Animals'},"{'Plants', 'Society', 'Geology', 'Nature', 'Events', 'STEM'}","{'Animals', 'Nature', 'Places', 'STEM'}","{'Animals', 'Nature', 'STEM'}","{'Animals', 'Nature', 'STEM'}"
SemnopithecusHoseiSmit.jpg,15136268,https://upload.wikimedia.org/wikipedia/commons/8/8a/SemnopithecusHoseiSmit.jpg,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'Animals', 'Monuments & Memorials'}","{'Plants', 'Animals', 'Art', 'Diagrams'}",{'Animals'},"{'Monuments & Memorials', 'Nature', 'Places', 'Animals', 'STEM'}","{'Plants', 'Art', 'Diagrams', 'Nature', 'Animals', 'Culture', 'STEM'}","{'Animals', 'Nature', 'STEM'}","{'Animals', 'Nature', 'STEM'}"
Acianthera heringeri.jpg,4904926,https://upload.wikimedia.org/wikipedia/commons/1/16/Acianthera_heringeri.jpg,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'Plants', 'Art'}",{'Plants'},{'Plants'},"{'Plants', 'Art', 'Nature', 'Culture', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
Pfaffia glomerata-costapppr.jpg,12748023,https://upload.wikimedia.org/wikipedia/commons/d/d8/Pfaffia_glomerata-costapppr.jpg,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'Plants', 'History', 'Events'}",{'Plants'},{'Plants'},"{'Plants', 'Society', 'History', 'Nature', 'Events', 'Culture', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
Dale Earnhardt - NASCAR Photography By Darryl Moran.jpg,21034392,https://upload.wikimedia.org/wikipedia/commons/e/e7/Dale_Earnhardt_-_NASCAR_Photography_By_Darryl_Moran.jpg,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'History', 'Technology & Engineering', 'People', 'Events'}","{'Places', 'People', 'Events'}","{'Technology & Engineering', 'People', 'Transportation'}","{'Society', 'Technology & Engineering', 'People', 'History', 'Events', 'Culture', 'STEM'}","{'Places', 'Society', 'People', 'Events'}","{'Society', 'People', 'Transportation', 'Technology & Engineering', 'STEM'}","{'Society', 'People', 'Events', 'Technology & Engineering', 'STEM'}"
Mplwp legendreP26a2.svg,66348541,https://upload.wikimedia.org/wikipedia/commons/2/26/Mplwp_legendreP26a2.svg,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'History', 'Technology & Engineering', 'Mathematics', 'Diagrams'}",{'Diagrams'},"{'Mathematics', 'Diagrams'}","{'Technology & Engineering', 'Diagrams', 'History', 'Mathematics', 'Culture', 'STEM'}","{'Diagrams', 'STEM'}","{'Mathematics', 'Diagrams', 'STEM'}","{'Mathematics', 'Diagrams', 'STEM'}"
Knotted cord.jpg,9390666,https://upload.wikimedia.org/wikipedia/commons/9/9e/Knotted_cord.jpg,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'Medicine & Health', 'People', 'Events'}",{'People'},"{'People', 'Medicine & Health'}","{'Society', 'People', 'Medicine & Health', 'Events', 'STEM'}","{'Society', 'People'}","{'Society', 'People', 'Medicine & Health', 'STEM'}","{'Society', 'People', 'Medicine & Health', 'STEM'}"
AS Vietnam 3.jpg,7099207,https://upload.wikimedia.org/wikipedia/commons/f/f4/AS_Vietnam_3.jpg,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,{'Sports'},{'Transportation'},{'Monuments & Memorials'},"{'Sports', 'Society'}","{'Society', 'Transportation'}","{'Places', 'Monuments & Memorials'}",{'Society'}
"Census Bureau map of West New York, New Jersey.png",36887985,https://upload.wikimedia.org/wikipedia/commons/6/69/Census_Bureau_map_of_West_New_York%2C_New_Jersey.png,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'Mathematics', 'Diagrams'}","{'Diagrams', 'Maps & Flags'}","{'Diagrams', 'Maps & Flags'}","{'Mathematics', 'Diagrams', 'STEM'}","{'Maps & Flags', 'Places', 'Diagrams', 'STEM'}","{'Maps & Flags', 'Places', 'Diagrams', 'STEM'}","{'Maps & Flags', 'Places', 'Diagrams', 'STEM'}"
Turkmen drummer.jpeg,74137298,https://upload.wikimedia.org/wikipedia/commons/3/3b/Turkmen_drummer.jpeg,3P6ENY9P8O746OD93K37V6C9YGBHI4,A2J4Y484J54JUA,A2X3QCJK0H18T8,AZ69TBTDH7AZS,Approved,Approved,Approved,"{'People', 'Art', 'Events', 'Monuments & Memorials'}","{'Music', 'People', 'Events'}",{'People'},"{'Society', 'Art', 'Monuments & Memorials', 'People', 'Places', 'Events', 'Culture'}","{'Society', 'People', 'Music', 'Events', 'Culture'}","{'Society', 'People'}","{'Society', 'People', 'Culture', 'Events'}"
Plasmalogen-synthesis-pathway.png,83482486,https://upload.wikimedia.org/wikipedia/commons/6/67/Plasmalogen-synthesis-pathway.png,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,"{'Chemistry', 'Diagrams'}",{'Diagrams'},"{'Chemistry', 'Diagrams'}","{'Chemistry', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Chemistry', 'Diagrams', 'STEM'}","{'Chemistry', 'Diagrams', 'STEM'}"
Ussr-robertburns1956.jpg,3001953,https://upload.wikimedia.org/wikipedia/commons/c/ce/Ussr-robertburns1956.jpg,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,"{'History', 'Monuments & Memorials', 'People'}",{'History'},"{'History', 'Art', 'People'}","{'Society', 'People', 'Monuments & Memorials', 'History', 'Places', 'Culture'}","{'History', 'Culture'}","{'Society', 'Art', 'People', 'History', 'Culture'}","{'History', 'Society', 'Culture', 'People'}"
PikiWiki Israel 4427 barons farm in mazkeret batya.jpg,7789263,https://upload.wikimedia.org/wikipedia/commons/d/d5/PikiWiki_Israel_4427_barons_farm_in_mazkeret_batya.jpg,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,"{'Places', 'Architecture'}","{'Plants', 'Architecture'}","{'Plants', 'Landscapes', 'Places'}","{'Places', 'Architecture'}","{'Plants', 'Architecture', 'Nature', 'Places', 'STEM'}","{'Plants', 'Landscapes', 'Nature', 'Places', 'STEM'}","{'Plants', 'Architecture', 'Nature', 'Places', 'STEM'}"
COEconventionTerritorialCommunities.svg,47552516,https://upload.wikimedia.org/wikipedia/commons/4/43/COEconventionTerritorialCommunities.svg,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,"{'Diagrams', 'Maps & Flags'}",{'Maps & Flags'},{'Maps & Flags'},"{'Maps & Flags', 'Places', 'Diagrams', 'STEM'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}"
Jedd Fisch 2012.jpg,21552325,https://upload.wikimedia.org/wikipedia/commons/a/ac/Jedd_Fisch_2012.jpg,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,"{'Sports', 'People', 'Events', 'Places'}",{'People'},"{'Sports', 'People', 'Events'}","{'Society', 'People', 'Sports', 'Places', 'Events'}","{'Society', 'People'}","{'Sports', 'Society', 'People', 'Events'}","{'Sports', 'Society', 'People', 'Events'}"
Cross section Mansfield.png,52653876,https://upload.wikimedia.org/wikipedia/commons/9/9b/Cross_section_Mansfield.png,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,"{'Diagrams', 'Maps & Flags'}",{'Diagrams'},"{'Geology', 'Diagrams', 'Maps & Flags'}","{'Maps & Flags', 'Places', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'STEM', 'Diagrams', 'Geology', 'Places', 'Maps & Flags'}","{'Maps & Flags', 'Places', 'Diagrams', 'STEM'}"
Polymerformation.png,67403913,https://upload.wikimedia.org/wikipedia/commons/1/14/Polymerformation.png,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,{'Chemistry'},"{'Chemistry', 'Diagrams'}","{'Chemistry', 'Medicine & Health'}","{'Chemistry', 'STEM'}","{'Chemistry', 'Diagrams', 'STEM'}","{'Chemistry', 'Medicine & Health', 'STEM'}","{'Chemistry', 'STEM'}"
Non steady state probe tp08 hukseflux.gif,3718857,https://upload.wikimedia.org/wikipedia/commons/c/c8/Non_steady_state_probe_tp08_hukseflux.gif,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,"{'Mathematics', 'Diagrams'}",{'Diagrams'},{'Technology & Engineering'},"{'Mathematics', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Technology & Engineering', 'STEM'}","{'Diagrams', 'STEM'}"
Kamienica na ul. Długiej2- fragment fasady.JPG,28368332,https://upload.wikimedia.org/wikipedia/commons/8/8d/Kamienica_na_ul._D%C5%82ugiej2-_fragment_fasady.JPG,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,"{'Places', 'Architecture'}","{'Plants', 'Architecture'}",{'Places'},"{'Places', 'Architecture'}","{'Plants', 'Architecture', 'Nature', 'Places', 'STEM'}",{'Places'},"{'Architecture', 'Places'}"
Olmec Butterfly tapete by Isaac Vásquez García.jpg,32955273,https://upload.wikimedia.org/wikipedia/commons/8/89/Olmec_Butterfly_tapete_by_Isaac_V%C3%A1squez_Garc%C3%ADa.jpg,3S1L4CQSGCG5MA35W6NUBNCD5TTAFV,A2X3QCJK0H18T8,A80XRGJXN2D22,ABVP1XX3ZOMKL,Approved,Approved,Approved,"{'Art', 'Diagrams'}",{'Art'},"{'Animals', 'Art'}","{'Art', 'Culture', 'Diagrams', 'STEM'}","{'Art', 'Culture'}","{'Art', 'Nature', 'Animals', 'Culture', 'STEM'}","{'Art', 'Culture', 'STEM'}"
Sanicle at Spier's.JPG,10089052,https://upload.wikimedia.org/wikipedia/commons/0/0c/Sanicle_at_Spier%27s.JPG,3S1L4CQSGCG5MA35W6NUBNCD5TTFA0,A2HWC65YAL6MHK,APO6KZZ79PO9Q,AZHNR434Q0PCF,Approved,Approved,Approved,{'Plants'},{'Plants'},"{'Plants', 'Landscapes'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Landscapes', 'Nature', 'Places', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
The Hiker (Kitson) in Morristown New Jersey jeh.jpg,10886487,https://upload.wikimedia.org/wikipedia/commons/e/eb/The_Hiker_%28Kitson%29_in_Morristown_New_Jersey_jeh.jpg,3S1L4CQSGCG5MA35W6NUBNCD5TTFA0,A2HWC65YAL6MHK,APO6KZZ79PO9Q,AZHNR434Q0PCF,Approved,Approved,Approved,{'Monuments & Memorials'},"{'Plants', 'Monuments & Memorials'}","{'Plants', 'Monuments & Memorials'}","{'Places', 'Monuments & Memorials'}","{'Plants', 'Monuments & Memorials', 'Nature', 'Places', 'STEM'}","{'Plants', 'Monuments & Memorials', 'Nature', 'Places', 'STEM'}","{'Plants', 'Monuments & Memorials', 'Nature', 'Places', 'STEM'}"
